window,scope,trade_size_bin,excluded_project,month,weighting,matched_projects,matched_cells,standardized_bin_rate_pct,standardized_reference_rate_pct,standardized_difference_pp,pooled_difference_pp,matched_pooled_difference_pp,interpretation,restriction
24m,all_projects,04_500_1000,,2025-10,overlap_exposure,20,34,1.150465536585948,0.35272176402474464,0.7977437725612033,0.7399406299766437,0.7399406299766437,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,04_500_1000,,2025-10,equal_project,20,34,0.4163494447324648,0.15169274160820118,0.2646567031242636,0.7399406299766437,0.7399406299766437,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,04_500_1000,,2025-11,overlap_exposure,19,31,0.9661466128805007,0.3659261422772999,0.6002204706032008,0.5370394777109923,0.5370394777109923,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,04_500_1000,,2025-11,equal_project,19,31,0.506071999310895,0.2195966433378709,0.2864753559730241,0.5370394777109923,0.5370394777109923,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,04_500_1000,,2025-12,overlap_exposure,18,29,0.9149429426096218,0.5648951032171768,0.350047839392445,0.2924555177745676,0.2924555177745676,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,04_500_1000,,2025-12,equal_project,18,29,0.955088160703621,0.35580726110676336,0.5992808995968577,0.2924555177745676,0.2924555177745676,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-01,overlap_exposure,18,31,4.930815315727812,0.553104631419116,4.3777106843086955,4.045491648306015,4.045491648306015,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-01,equal_project,18,31,1.0844619768933301,0.05611770291868343,1.0283442739746467,4.045491648306015,4.045491648306015,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-02,overlap_exposure,19,30,3.642792650792108,0.48903293511170476,3.153759715680403,2.8459233137595503,2.8459233137595503,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-02,equal_project,19,30,0.7032887832393346,0.042739939690702396,0.6605488435486323,2.8459233137595503,2.8459233137595503,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-03,overlap_exposure,18,31,2.069765583659304,0.20272779284455375,1.86703779081475,1.8235448985652856,1.8235448985652856,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-03,equal_project,18,31,0.867980809896283,0.05356334893190656,0.8144174609643765,1.8235448985652856,1.8235448985652856,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-04,overlap_exposure,19,33,4.31299148947872,0.4637739221132309,3.849217567365489,3.630670476685917,3.630670476685917,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-04,equal_project,19,33,1.3850277376240494,0.11673793136118175,1.2682898062628674,3.630670476685917,3.630670476685917,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-05,overlap_exposure,18,29,6.162552917753306,0.7198671932627925,5.442685724490513,5.067519183781178,5.067519183781178,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-05,equal_project,18,29,1.7613625811040485,0.10007430930434694,1.6612882717997015,5.067519183781178,5.067519183781178,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-06,overlap_exposure,18,31,5.444594737446513,0.5798586522307428,4.86473608521577,4.6901434103539925,4.6901434103539925,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-06,equal_project,18,31,1.9111786101075865,0.0910299946580028,1.8201486154495836,4.6901434103539925,4.6901434103539925,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-07,overlap_exposure,14,28,5.434454201617924,0.7100978899581866,4.7243563116597365,4.428109456106142,4.428109456106142,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-07,equal_project,14,28,1.4302127816549275,0.17372843725104115,1.2564843444038865,4.428109456106142,4.428109456106142,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-08,overlap_exposure,17,31,3.9904461723273394,0.7356109793240775,3.254835193003262,3.0184193084161137,3.0184193084161137,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-08,equal_project,17,31,1.108696539235908,0.18789905569188073,0.9207974835440274,3.0184193084161137,3.0184193084161137,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-09,overlap_exposure,16,30,4.051726249021958,0.712734014621134,3.3389922344008243,3.148693076855791,3.148693076855791,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-09,equal_project,16,30,0.6830422621403135,0.21069289970452623,0.47234936243578723,3.148693076855791,3.148693076855791,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-10,overlap_exposure,16,28,3.8585890582120004,0.3687925084642061,3.4897965497477945,3.325480367871432,3.325480367871432,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-10,equal_project,16,28,0.962470030471836,0.0749421451625575,0.8875278853092784,3.325480367871432,3.325480367871432,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-11,overlap_exposure,20,32,2.524823289724364,0.22938491331465347,2.2954383764097104,2.173988472880642,2.173988472880642,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-11,equal_project,20,32,0.9381717626068431,0.03713713284533665,0.9010346297615065,2.173988472880642,2.173988472880642,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-12,overlap_exposure,19,31,1.642810327595456,0.14118191377365674,1.5016284138217995,1.4670092359707445,1.4670092359707445,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2024-12,equal_project,19,31,0.9399302252240883,0.03512515713875251,0.9048050680853358,1.4670092359707445,1.4670092359707445,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-01,overlap_exposure,18,30,1.79872313878164,0.1826205684792404,1.6161025703023997,1.5848047648239554,1.5848047648239554,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-01,equal_project,18,30,0.5141694722953787,0.06669037118763489,0.4474791011077438,1.5848047648239554,1.5848047648239554,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-02,overlap_exposure,17,31,1.7467303257301128,0.44805878439392693,1.2986715413361858,1.1980443661748905,1.1980443661748905,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-02,equal_project,17,31,0.560280563165092,0.1604058681436966,0.3998746950213954,1.1980443661748905,1.1980443661748905,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-03,overlap_exposure,18,31,1.574316882693922,0.6010508854853719,0.9732659972085502,0.854648642055652,0.854648642055652,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-03,equal_project,18,31,0.741928601382949,0.21552245714579313,0.5264061442371559,0.854648642055652,0.854648642055652,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-04,overlap_exposure,17,30,1.3495673693060861,0.6849527990696982,0.6646145702363879,0.5069515644415984,0.5069515644415984,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-04,equal_project,17,30,0.6375875238436579,0.20166792819311571,0.43591959565054217,0.5069515644415984,0.5069515644415984,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-05,overlap_exposure,19,31,1.722904398386496,0.4746149885341799,1.2482894098523163,1.1230150555287337,1.1230150555287337,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-05,equal_project,19,31,0.6230162329459853,0.12697746361258366,0.49603876933340163,1.1230150555287337,1.1230150555287337,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-06,overlap_exposure,19,30,1.7368615280614323,0.5514750817284085,1.1853864463330237,1.1031098983621102,1.1031098983621102,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-06,equal_project,19,30,1.0372688418365874,0.13956428512789948,0.8977045567086881,1.1031098983621102,1.1031098983621102,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-07,overlap_exposure,17,30,1.3494296596332496,0.43131628584328574,0.9181133737899638,0.8781438553297265,0.8781438553297265,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-07,equal_project,17,30,0.8525150451692067,0.18580784634322908,0.6667071988259777,0.8781438553297265,0.8781438553297265,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-08,overlap_exposure,22,34,1.1054803285880557,0.39865173037033785,0.7068285982177178,0.6569575777587748,0.6569575777587748,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-08,equal_project,22,34,0.7567433663239318,0.15889889822358713,0.5978444681003446,0.6569575777587748,0.6569575777587748,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-09,overlap_exposure,19,29,0.8193839967503709,0.34653898927302923,0.4728450074773417,0.43341224332602724,0.43341224332602724,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-09,equal_project,19,29,0.747946497746575,0.09676229800520769,0.6511841997413672,0.43341224332602724,0.43341224332602724,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-10,overlap_exposure,20,34,0.7869769199036527,0.35213256601734155,0.43484435388631115,0.3577224869431674,0.3577224869431674,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-10,equal_project,20,34,0.422958450129689,0.15169274160820118,0.2712657085214878,0.3577224869431674,0.3577224869431674,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-11,overlap_exposure,19,31,0.8093547119104739,0.37172140023884415,0.4376333116716298,0.3637963361024267,0.3637963361024267,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-11,equal_project,19,31,0.7245213206568538,0.2195966433378709,0.504924677318983,0.3637963361024267,0.3637963361024267,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-12,overlap_exposure,18,29,0.8442693120531334,0.5341626818476983,0.31010663020543516,0.2106936274528552,0.2106936274528552,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,05_1000_2500,,2025-12,equal_project,18,29,0.8784209775386945,0.35580726110676336,0.5226137164319312,0.2106936274528552,0.2106936274528552,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,06_2500_5000,,2024-01,overlap_exposure,18,31,6.307183607850374,0.5045786959516146,5.80260491189876,5.0697617028549535,5.0697617028549535,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,06_2500_5000,,2024-01,equal_project,18,31,1.9456981883570061,0.05611770291868343,1.889580485438323,5.0697617028549535,5.0697617028549535,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,06_2500_5000,,2024-02,overlap_exposure,19,30,5.200698838448129,0.4616547514216885,4.739044087026441,4.148521765371329,4.148521765371329,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,06_2500_5000,,2024-02,equal_project,19,30,1.417042297030829,0.042739939690702396,1.3743023573401265,4.148521765371329,4.148521765371329,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,06_2500_5000,,2024-03,overlap_exposure,18,31,3.793225895926066,0.20122053820340033,3.5920053577226656,3.3772810927509154,3.3772810927509154,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,06_2500_5000,,2024-03,equal_project,18,31,1.637124715038759,0.05356334893190656,1.5835613661068524,3.3772810927509154,3.3772810927509154,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,06_2500_5000,,2024-04,overlap_exposure,19,33,6.018069349934587,0.43841805234885206,5.579651297585735,5.111306892928165,5.111306892928165,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,06_2500_5000,,2024-04,equal_project,19,33,1.8002907865001847,0.11673793136118175,1.6835528551390029,5.111306892928165,5.111306892928165,observed_standardization_no_causal_or_significance_claim,common_bins
24m,all_projects,06_2500_5000,,2024-05,overlap_exposure,18,29,6.80148294178463,0.6687631017273934,6.132719840057237,5.48789948605237,5.48789948605237,observed_standardization_no_causal_or_significance_claim,common_bins
