window,scope,trade_size_bin,excluded_project,month,weighting,matched_projects,matched_cells,standardized_bin_rate_pct,standardized_reference_rate_pct,standardized_difference_pp,pooled_difference_pp,matched_pooled_difference_pp,interpretation
24m,all_projects,02_100_250,,2024-07,equal_project,23,42,0.5711739782182861,0.09651545792756534,0.4746585202907207,1.5652716767782497,1.5652539917220245,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2024-08,overlap_exposure,25,46,2.2048906835040523,0.7892763974356525,1.4156142860683998,1.4991449635455634,1.4991232992080965,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2024-08,equal_project,25,46,0.5083002569813126,0.18834588329418595,0.3199543736871267,1.4991449635455634,1.4991232992080965,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2024-09,overlap_exposure,24,45,1.8158173530328627,0.7481656216896346,1.067651731343228,1.1255482451859369,1.1255183297830282,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2024-09,equal_project,24,45,0.3794824336904085,0.18333235374141404,0.1961500799489945,1.1255482451859369,1.1255183297830282,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2024-10,overlap_exposure,25,44,1.0744551234459145,0.38276528923008246,0.691689834215832,0.727335877803777,0.7273187205322922,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2024-10,equal_project,25,44,0.22944351727778514,0.043407475295202946,0.1860360419825822,0.727335877803777,0.7273187205322922,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2024-11,overlap_exposure,26,45,0.6157222206172601,0.23661172950586407,0.37911049111139605,0.39423198427087175,0.39422394037980596,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2024-11,equal_project,26,45,1.2553318422993942,0.07041245942583525,1.184919382873559,0.39423198427087175,0.39422394037980596,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2024-12,overlap_exposure,25,46,0.3828787182908349,0.1412262413005446,0.24165247699029033,0.2488758904408346,0.2488694991630003,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2024-12,equal_project,25,46,0.07867818914391375,0.025275298467818223,0.053402890676095535,0.2488758904408346,0.2488694991630003,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-01,overlap_exposure,27,47,0.5117521815170227,0.1831759474652073,0.3285762340518154,0.3381463251140736,0.3381330633266272,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-01,equal_project,27,47,0.14642164199994834,0.0565693687935522,0.08985227320639616,0.3381463251140736,0.3381330633266272,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-02,overlap_exposure,27,46,1.2163127711011796,0.4611980051309931,0.7551147659701865,0.7624753797361737,0.7624599077464977,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-02,equal_project,27,46,0.6199220141699276,0.15831684946133567,0.461605164708592,0.7624753797361737,0.7624599077464977,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-03,overlap_exposure,27,48,1.2751701977620218,0.6196812143276499,0.6554889834343719,0.6654086099355826,0.6654148678512551,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-03,equal_project,27,48,0.4364144673485465,0.19867183178756986,0.23774263556097663,0.6654086099355826,0.6654148678512551,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-04,overlap_exposure,27,48,1.4752398993963463,0.7379041770717324,0.7373357223246139,0.7578784412978559,0.7578076311222687,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-04,equal_project,27,48,0.3585981067923247,0.1688050812108095,0.18979302558151517,0.7578784412978559,0.7578076311222687,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-05,overlap_exposure,30,51,1.3536639004609115,0.5082470964908153,0.8454168039700962,0.8864725947548363,0.8864500676801459,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-05,equal_project,30,51,0.29080725367497523,0.10308837722960093,0.18771887644537433,0.8864725947548363,0.8864500676801459,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-06,overlap_exposure,29,48,1.5103745010270557,0.5812955345065104,0.9290789665205454,0.9744048678502284,0.9743785227948112,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-06,equal_project,29,48,0.35278826790154977,0.09893525651238803,0.2538530113891617,0.9744048678502284,0.9743785227948112,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-07,overlap_exposure,27,48,1.2645865388294715,0.44242018590412374,0.8221663529253478,0.8466105921124758,0.846514766524352,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-07,equal_project,27,48,0.31093645160945066,0.16448024687668936,0.14645620473276127,0.8466105921124758,0.846514766524352,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-08,overlap_exposure,30,49,1.1463843853573654,0.4169591285017237,0.7294252568556417,0.7342034272871757,0.7341935470045128,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-08,equal_project,30,49,0.3478095139072571,0.14034693559607944,0.2074625783111777,0.7342034272871757,0.7341935470045128,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-09,overlap_exposure,29,48,1.0159874038484225,0.3576150046310458,0.6583723992173768,0.6687060867437472,0.6687774738161066,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-09,equal_project,29,48,0.3685008946047833,0.09839419434768952,0.2701067002570938,0.6687060867437472,0.6687774738161066,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-10,overlap_exposure,29,49,0.9303512311661516,0.36354936034990293,0.5668018708162487,0.5585358810424864,0.5585246714417368,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-10,equal_project,29,49,0.2830688549429197,0.24334210198932302,0.03972675295359673,0.5585358810424864,0.5585246714417368,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-11,overlap_exposure,30,48,0.8672259801950222,0.3733827693423676,0.4938432108526546,0.4632858543313205,0.463256965604498,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-11,equal_project,30,48,0.31485481312851865,0.260380843933253,0.05447396919526565,0.4632858543313205,0.463256965604498,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-12,overlap_exposure,29,47,1.2014666668787133,0.5752994158049967,0.6261672510737167,0.6157601219337507,0.615751087785239,observed_standardization_no_causal_or_significance_claim
24m,all_projects,02_100_250,,2025-12,equal_project,29,47,0.47598023395846845,0.2158075337413685,0.2601727002171,0.6157601219337507,0.615751087785239,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-01,overlap_exposure,23,40,2.6143637769600976,0.5885533897475047,2.025810387212593,2.0827850175143756,2.0828305399598164,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-01,equal_project,23,40,0.4474378775708471,0.039889449257636295,0.4075484283132108,2.0827850175143756,2.0828305399598164,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-02,overlap_exposure,23,39,1.926781287103423,0.5050719127666059,1.421709374336817,1.399613842445624,1.3995944692132687,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-02,equal_project,23,39,0.29427743924957145,0.031782096569787296,0.26249534267978414,1.399613842445624,1.3995944692132687,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-03,overlap_exposure,22,42,0.6683096413125508,0.20315353698474792,0.4651561043278029,0.46965296535452317,0.46964865055626837,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-03,equal_project,22,42,0.1744090077440118,0.03884709744737302,0.13556191029663878,0.46965296535452317,0.46964865055626837,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-04,overlap_exposure,23,41,2.129394670099697,0.4829032125992734,1.6464914575004235,1.6773574575634345,1.6773222011891817,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-04,equal_project,23,41,0.5298475235493674,0.07937143380397445,0.4504760897453929,1.6773574575634345,1.6773222011891817,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-05,overlap_exposure,24,42,3.392804435798564,0.7576431296673738,2.63516130613119,2.6625908112069787,2.662567277287095,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-05,equal_project,24,42,0.835511378740447,0.06839686875018232,0.7671145099902648,2.6625908112069787,2.662567277287095,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-06,overlap_exposure,24,42,2.9560994714034656,0.6021375810314281,2.353961890372038,2.417237537969937,2.4172239529375035,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-06,equal_project,24,42,0.6246487153757123,0.1956526500067752,0.42899606536893714,2.417237537969937,2.4172239529375035,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-07,overlap_exposure,23,42,3.755062813751158,0.7494591336183012,3.0056036801328565,3.0637772356112634,3.0637384787939266,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-07,equal_project,23,42,0.9815888161779078,0.09651545792756534,0.8850733582503425,3.0637772356112634,3.0637384787939266,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-08,overlap_exposure,24,43,3.175584171408128,0.7847012936896618,2.3908828777184663,2.464832428952587,2.4647993247098805,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-08,equal_project,24,43,0.7611531603014416,0.1274384166344004,0.6337147436670413,2.464832428952587,2.4647993247098805,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-09,overlap_exposure,25,45,2.4960532492700462,0.7450298172423798,1.7510234320276665,1.8010304710039498,1.8009797703279067,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-09,equal_project,25,45,0.6015589542138748,0.17599905959175746,0.42555989462211746,1.8010304710039498,1.8009797703279067,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-10,overlap_exposure,25,43,1.8187476406218477,0.3788407795094574,1.4399068611123902,1.4611774080661297,1.461155548281411,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-10,equal_project,25,43,0.6328012204073159,0.04362537582361173,0.5891758445837041,1.4611774080661297,1.461155548281411,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-11,overlap_exposure,24,43,1.1502419010872096,0.23644865172977245,0.913793249357437,0.9260820719836773,0.926060614531252,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-11,equal_project,24,43,0.7183608902516327,0.0762801643779882,0.6420807258736445,0.9260820719836773,0.926060614531252,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-12,overlap_exposure,25,47,0.8217416561880414,0.1426354436952712,0.6791062124927701,0.692907835067815,0.6928985282722815,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2024-12,equal_project,25,47,0.35857761272979627,0.025275298467818223,0.33330231426197804,0.692907835067815,0.6928985282722815,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-01,overlap_exposure,27,48,1.032149238821738,0.18429926429359153,0.8478499745281463,0.8636418953425463,0.863629938081122,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-01,equal_project,27,48,0.33481746839544885,0.05501449738141798,0.2798029710140309,0.8636418953425463,0.863629938081122,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-02,overlap_exposure,26,45,1.800082682029295,0.4580111699109877,1.342071512118307,1.3264968164320952,1.3264684204096007,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-02,equal_project,26,45,0.5228029604413394,0.16440595905600242,0.35839700138533703,1.3264968164320952,1.3264684204096007,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-03,overlap_exposure,27,47,1.5645906222315944,0.6212594310599391,0.9433311911716553,0.9366130165673957,0.9366187922625006,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-03,equal_project,27,47,0.4645985100557541,0.20263762044174272,0.2619608896140113,0.9366130165673957,0.9366187922625006,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-04,overlap_exposure,26,46,1.4451513133177611,0.7285177155304493,0.716633597787312,0.705019343999906,0.7049184555313536,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-04,equal_project,26,46,0.5796012705829925,0.1896234500259004,0.3899778205570921,0.705019343999906,0.7049184555313536,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-05,overlap_exposure,29,49,1.7856194599471316,0.5018824716876029,1.2837369882595286,1.2985502588803581,1.2985002359744369,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-05,equal_project,29,49,0.44168739276297414,0.11249208949829666,0.32919530326467744,1.2985502588803581,1.2985002359744369,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-06,overlap_exposure,26,45,1.982784880427985,0.581899854161426,1.400885026266559,1.4417656741783775,1.4416738991801075,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-06,equal_project,26,45,0.6672012267444473,0.11035086303304821,0.5568503637113991,1.4417656741783775,1.4416738991801075,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-07,overlap_exposure,27,48,1.7334749094289374,0.43962850434146217,1.2938464050874752,1.3040089964857449,1.3039137100734166,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-07,equal_project,27,48,0.6061876969150116,0.16448024687668936,0.4417074500383223,1.3040089964857449,1.3039137100734166,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-08,overlap_exposure,30,49,1.5013575249283169,0.4058168896213137,1.0955406353070032,1.0633994188573213,1.0633895385746586,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-08,equal_project,30,49,0.4016258388900211,0.14034693559607944,0.2612789032939417,1.0633994188573213,1.0633895385746586,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-09,overlap_exposure,28,48,1.3860871855406776,0.3466740222656515,1.0394131632750259,1.0131377364770382,1.01320746918281,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-09,equal_project,28,48,0.5220816646216463,0.0979593084899351,0.4241223561317111,1.0131377364770382,1.01320746918281,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-10,overlap_exposure,28,47,1.160043502330484,0.3557896237240651,0.804253878606419,0.763770578187634,0.7638057762656765,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-10,equal_project,28,47,0.4862909797028986,0.18268476374552975,0.30360621595736886,0.763770578187634,0.7638057762656765,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-11,overlap_exposure,29,47,0.9595568433932969,0.36436893017681576,0.5951879132164812,0.5439915675675333,0.5440368350464999,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-11,equal_project,29,47,0.37883889521369074,0.18725768748431756,0.19158120772937315,0.5439915675675333,0.5440368350464999,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-12,overlap_exposure,29,47,1.0360672269304092,0.5744614298838085,0.4616057970466007,0.44193914881736074,0.44193011466884907,observed_standardization_no_causal_or_significance_claim
24m,all_projects,03_250_500,,2025-12,equal_project,29,47,0.4835781515773259,0.2158075337413685,0.2677706178359574,0.44193914881736074,0.44193011466884907,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-01,overlap_exposure,23,40,3.4655740187861004,0.572121431076667,2.893452587709433,2.8507168860338092,2.8507780974551573,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-01,equal_project,23,40,0.7013738637057895,0.039889449257636295,0.6614844144481532,2.8507168860338092,2.8507780974551573,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-02,overlap_exposure,22,38,2.6178267401430966,0.4970769204308133,2.1207498197122834,2.0143426127862076,2.014322360216716,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-02,equal_project,22,38,0.4637254484475564,0.03322673732295944,0.430498711124597,2.0143426127862076,2.014322360216716,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-03,overlap_exposure,22,40,1.2263194988138097,0.20285304671926116,1.0234664520945485,1.0154601621501134,1.0154500939993938,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-03,equal_project,22,40,0.4019083754480918,0.03884709744737302,0.3630612780007188,1.0154601621501134,1.0154500939993938,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-04,overlap_exposure,23,40,3.020584909255854,0.4743474921003464,2.546237417155508,2.5132923072226374,2.5132392132548547,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-04,equal_project,23,40,0.9343167447369609,0.07937143380397445,0.8549453109329865,2.5132923072226374,2.5132392132548547,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-05,overlap_exposure,25,42,4.863704787909418,0.739369750039082,4.124335037870336,4.031482602771519,4.031457520383606,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-05,equal_project,25,42,1.1218700238633426,0.06566099400017503,1.0562090298631674,4.031482602771519,4.031457520383606,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-06,overlap_exposure,22,40,4.19926346793771,0.5926216884583888,3.606641779479321,3.614430357270642,3.6144449384357733,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-06,equal_project,22,40,1.1036354740265373,0.06681168857044098,1.0368237854560962,3.614430357270642,3.6144449384357733,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-07,overlap_exposure,23,42,4.936153282323135,0.7324786351284746,4.203674647194661,4.157605036895559,4.157551979152422,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-07,equal_project,23,42,1.1411076180576474,0.09651545792756534,1.044592160130082,4.157605036895559,4.157551979152422,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-08,overlap_exposure,22,40,3.801403349148475,0.7645815740432481,3.0368217751052273,3.0229369757117226,3.02288612071701,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-08,equal_project,22,40,0.8372993081131864,0.13902372723752773,0.6982755808756587,3.0229369757117226,3.02288612071701,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-09,overlap_exposure,25,45,3.388042296701078,0.7303956716434856,2.657646625057592,2.6435358080643003,2.6434834544875,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-09,equal_project,25,45,0.8526899830697402,0.17599905959175746,0.6766909234779828,2.6435358080643003,2.6434834544875,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-10,overlap_exposure,25,43,2.8631434446816266,0.3738522815575836,2.489291163124043,2.4614662105432425,2.4614421480664586,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-10,equal_project,25,43,0.8847807368651779,0.043407475295202946,0.8413732615699748,2.4614662105432425,2.4614421480664586,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-11,overlap_exposure,26,45,1.797114453225669,0.2332283862926488,1.5638860669330203,1.5453683936964049,1.5453598575119831,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-11,equal_project,26,45,0.849280915384996,0.07041245942583525,0.7788684559591607,1.5453683936964049,1.5453598575119831,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-12,overlap_exposure,26,47,1.1504276152970967,0.142441513944556,1.0079861013525406,1.0160561057646005,1.0160490416859993,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2024-12,equal_project,26,47,0.5832423294726482,0.024303171603671368,0.5589391578689767,1.0160561057646005,1.0160490416859993,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-01,overlap_exposure,26,46,1.6153735986719358,0.1833090970443115,1.4320645016276243,1.4336346738530719,1.4336195639542575,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-01,equal_project,26,46,0.8040365795826491,0.05874511374715035,0.7452914658354987,1.4336346738530719,1.4336195639542575,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-02,overlap_exposure,27,47,1.8344350010857522,0.45347760692015704,1.380957394165595,1.3374597272393614,1.3374238207166291,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-02,equal_project,27,47,0.6939532927424832,0.1745611639512642,0.519392128791219,1.3374597272393614,1.3374238207166291,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-03,overlap_exposure,27,46,1.4447484930755323,0.6144571625635467,0.8302913305119857,0.7978858121710999,0.7978701282741495,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-03,equal_project,27,46,0.679051220115156,0.22549998898312362,0.45355123113203233,0.7978858121710999,0.7978701282741495,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-04,overlap_exposure,26,45,1.4163268048589002,0.7095042560703959,0.7068225487885041,0.6423583027280919,0.6422566668323322,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-04,equal_project,26,45,0.8412323613150212,0.19413709730550827,0.647095264009513,0.6423583027280919,0.6422566668323322,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-05,overlap_exposure,27,47,2.1323029137519494,0.4907293988073819,1.6415735149445672,1.6010094680472737,1.6009492119206374,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-05,equal_project,27,47,0.7341547604548172,0.11626850516105254,0.6178862552937647,1.6010094680472737,1.6009492119206374,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-06,overlap_exposure,26,46,2.3914540493085097,0.5731145689114018,1.8183394803971082,1.8238356808474547,1.8237453512809438,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-06,equal_project,26,46,0.8895970331843382,0.10566201539791292,0.7839350177864253,1.8238356808474547,1.8237453512809438,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-07,overlap_exposure,29,50,1.8179704869276614,0.43376772350078774,1.3842027634268737,1.368143571261162,1.3680654126830358,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-07,equal_project,29,50,0.7486805726585759,0.1548472358715099,0.593833336787066,1.368143571261162,1.3680654126830358,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-08,overlap_exposure,29,48,1.4859487519206098,0.3966728816878311,1.0892758702327787,1.025013148987265,1.0250031426965012,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-08,equal_project,29,48,0.5559141974899059,0.14518648509939253,0.41072771239051337,1.025013148987265,1.0250031426965012,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-09,overlap_exposure,29,49,1.1699451543920256,0.3437713345263423,0.8261738198656834,0.7904195134865727,0.7905042530901293,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-09,equal_project,29,49,0.8064487189377676,0.09839419434768952,0.708054524590078,0.7904195134865727,0.7905042530901293,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-10,overlap_exposure,28,47,1.1481120080080232,0.3512798437352221,0.796832164272801,0.7449687932566992,0.7450039913347415,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-10,equal_project,28,47,0.6096627556898977,0.18268476374552975,0.426977991944368,0.7449687932566992,0.7450039913347415,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-11,overlap_exposure,27,45,0.9622034037013558,0.36346829842941475,0.5987351052719412,0.5454693772117101,0.5455122843109398,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-11,equal_project,27,45,0.7829819128197373,0.2011286272979707,0.5818532855217665,0.5454693772117101,0.5455122843109398,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-12,overlap_exposure,28,46,0.9088662455831225,0.562100734883955,0.34676551069916745,0.30837323970032277,0.30836073186785284,observed_standardization_no_causal_or_significance_claim
24m,all_projects,04_500_1000,,2025-12,equal_project,28,46,0.4061046904923123,0.2235149456607031,0.1825897448316092,0.30837323970032277,0.30836073186785284,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-01,overlap_exposure,23,40,4.92909573760768,0.5522164145486089,4.376879323059071,4.0472855787819135,4.047365137546791,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-01,equal_project,23,40,1.1915038660160744,0.039889449257636295,1.151614416758438,4.0472855787819135,4.047365137546791,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-02,overlap_exposure,22,39,3.6378964674015903,0.48800379805966043,3.1498926693419307,2.842875435285388,2.8428839521064533,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-02,equal_project,22,39,0.7546419948364247,0.03322673732295944,0.7214152575134652,2.842875435285388,2.8428839521064533,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-03,overlap_exposure,22,40,2.070879367842226,0.20255295967830386,1.8683264081639224,1.823473571775254,1.8234849983866197,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-03,equal_project,22,40,0.7611162104904857,0.03884709744737302,0.7222691130431127,1.823473571775254,1.8234849983866197,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-04,overlap_exposure,23,40,4.305196012452214,0.462329953985184,3.8428660584670293,3.6286724980032776,3.6286224816910644,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-04,equal_project,23,40,1.2998132875981738,0.07937143380397445,1.2204418537941994,3.6286724980032776,3.6286224816910644,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-05,overlap_exposure,24,41,6.139279965059955,0.7165204656181259,5.422759499441829,5.05262640372703,5.052552915295296,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-05,equal_project,24,41,1.4957115955171811,0.06839686875018232,1.4273147267669988,5.05262640372703,5.052552915295296,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-06,overlap_exposure,22,40,5.430559415501693,0.5782057157967444,4.852353699704948,4.676629606819539,4.676647942870078,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-06,equal_project,22,40,1.7258934428874377,0.06681168857044098,1.659081754316997,4.676629606819539,4.676647942870078,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-07,overlap_exposure,22,40,5.42292959824362,0.7081699558344617,4.714759642409158,4.418639102209091,4.41858436106842,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-07,equal_project,22,40,1.2167553384250633,0.10090252419700013,1.1158528142280633,4.418639102209091,4.41858436106842,observed_standardization_no_causal_or_significance_claim
24m,all_projects,05_1000_2500,,2024-08,overlap_exposure,22,40,3.9741791288844004,0.7322598836021142,3.2419192452822863,3.005466069873214,3.0054182525780804,observed_standardization_no_causal_or_significance_claim
