window,scope,trade_size_bin,excluded_project,month,project,matched_versions,difference_pp,interpretation
30m,all_projects,07_5000_10000,,2025-06,uniswap,4,3.275000917465646,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-06,verse_dex,1,-0.38487661308580484,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,balancer,3,0.04638754823797183,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,bancor,2,1.6483516483516485,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,curve,8,0.9424763877643534,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,defiswap,1,7.6155201228601115,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,dfx,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,dodo,2,1.0486460137622928,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,ekubo,1,3.2128867486232413,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,eulerswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,fluid,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,fraxswap,1,0.19221528111484865,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,kyberswap,1,-0.0992063492063492,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,maverick,2,0.43210499910945066,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,native,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,pancakeswap,3,-0.11648496447136907,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,shibaswap,1,1.8616119317826207,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,solidly,1,6.763000374111486,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,sushiswap,2,-0.6526804083326472,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,uniswap,4,0.40536041355017016,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-07,verse_dex,1,10.820348418201247,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,balancer,3,0.1277984560581251,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,bancor,2,2.8455284552845526,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,curve,8,0.4565469698383706,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,defiswap,1,3.998302168821381,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,dfx,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,dodo,2,1.6672665545178715,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,ekubo,1,2.9119739925658044,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,eulerswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,fluid,1,0.026682676272430126,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,fraxswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,maverick,2,0.1896868001797693,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,native,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,pancakeswap,2,3.8603152835930845,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,shibaswap,1,5.101467693163057,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,solidly,1,1.63748675841539,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,sushiswap,2,-0.3606770550306957,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,uniswap,4,3.196753908682123,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,verse_dex,1,-0.43680043680043684,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-08,xchange,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,airswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,balancer,3,0.2957471128504156,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,bancor,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,curve,8,0.48764584814509104,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,defiswap,1,-0.18288627798714255,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,dfx,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,dodo,2,1.7813378036222849,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,ekubo,1,1.8569265332391067,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,eulerswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,fluid,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,fraxswap,1,0.5323868677905945,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,maverick,2,0.5054112819300222,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,native,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,pancakeswap,2,-0.09115830427797075,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,shibaswap,1,5.770865781257191,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,solidly,1,0.8213665554973678,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,sushiswap,2,3.642416971337553,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,uniswap,3,0.6279938026752524,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-09,verse_dex,1,-0.28019925280199254,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,balancer,3,-0.08185696311844091,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,bancor,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,curve,8,0.2655410379174954,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,defiswap,1,6.512021797562502,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,dodo,2,0.8856294041293162,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,ekubo,1,2.0467227557046703,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,eulerswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,fluid,1,-0.01144013361669503,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,fraxswap,1,-0.056210403624537074,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,maverick,1,0.9650709270039279,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,native,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,pancakeswap,2,1.043760522692831,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,shibaswap,1,1.7472964194275673,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,solidly,1,-2.0172910662824206,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,sushiswap,2,-0.051856204356591856,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,uniswap,4,0.24654860079457824,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-10,verse_dex,1,-0.44523597506678536,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,1inch-LOP,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,balancer,3,-0.04189847100512913,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,bancor,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,curve,8,0.3364772555686739,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,defiswap,1,-0.19276826917460133,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,dodo,2,1.9416439290115919,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,ekubo,1,1.4969590589618966,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,eulerswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,fluid,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,fraxswap,1,1.2777847884480178,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,integral,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,kyberswap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,maverick,2,-0.5990158221589759,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,native,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,origin_arm,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,pancakeswap,2,-0.4605617854725465,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,shibaswap,1,2.0164632742344004,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,solidly,1,-0.7992895204262878,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,sushiswap,2,0.03352563957274041,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,swaap,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,uniswap,4,0.16604462070507917,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-11,verse_dex,1,-0.3040057224606581,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-12,0x API,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-12,0x-API,2,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-12,1inch-LOP,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-12,balancer,3,-0.07310853473014477,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-12,bancor,2,-0.009343174810800709,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-12,carbon_defi,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-12,clipper,1,0.0,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-12,curve,8,0.5048947852174036,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-12,dodo,2,0.9470576290073555,equal_matched_versions_within_project_month
30m,all_projects,07_5000_10000,,2025-12,ekubo,1,0.9017671569502481,equal_matched_versions_within_project_month
