bot_address,total_trades,priced_trades,total_volume_usd
0xefd05ed6d95a203d87399e52b2b384075ecc69ee,2,2,103.31780237037492
0x145b4124e81f7b91407abbe6f5f12e4d8822a324,1,1,103.30139149631327
0x7416f594c3d8ce5a9a5141fdb98c0a1df07d4029,1,1,103.25580218464002
0xf25927ab792a098642f76ed0824cdf2ec99b01c9,1,1,103.10673319517642
0xb115d6da5d550e738ccf11bffc8d822f4acfe567,1,1,102.85959557851521
0x030cba8a89a43a63af5670271a083d935255eb91,2,2,102.42746648681373
0xb43542e6b7c209f7da4b579792f67a1844546ce8,1,1,102.231090007242
0xe5baa48e79a47144e2b6b7dd9a6496721649ac4b,2,2,101.84559923455515
0x99e639915db68cc083be106e6f94ab18210ed8af,1,1,101.72747716732974
0xd408f1cfb083d4d0f149aee74024e1dbd6d3d771,5,5,101.66035366583878
0x9110aec7b41ba28b0852b06874a13212f48061bf,25,25,101.53804214376761
0x8d43dc18c76b2ed3366d7185ab1a9335be3ecf34,7,7,101.43247185815022
0x761d85988e1959f7e93d74972cd884a5382f925c,6,6,101.33224475272299
0x6aeb5a2974902717ee01d33b6f999edbc4ab4c7a,1,1,101.31797999693057
0xf706003a70ded2ce24f2a52bd1537217d95de945,2,2,100.56140705326297
0x325c44d660cd281121e2175728bf2b7813c081d3,1,1,100.00088777060776
0x2950e9821165b974e287a031017ac4b6002c0a02,1,1,99.7447269470435
0x2675e90a2903b9d2f8072fdcdcda396f2c53ba30,1,1,99.5791862114623
0xf69f5ab323896d1e79acaf1804ecf404aed80080,2,2,99.5305206319143
0x9d67fab5dec5b9a9e6319d42f6e8b6ed1ce4fe96,1,1,99.48869631768571
0x1dec83bcc6f98d4cac46159b97e1a19ce6aaffb8,3,3,99.44842001788199
0x5d0e02c29c6271692c25ee3c2c43a8979bddcef8,2,2,99.4107187001749
0x7e4f2843673a64674f1ab81d74242bfbe1a6e9cf,2,2,99.39568328802814
0x9726746c6b96b489715185071b3be774521bc5b7,1,1,99.391531091622
0xa8ef4df1577be1a1b4e884eb67aed494f39dc36d,2,2,98.81768336964011
0xfeea92041bcc1c00f5934663955a6825e1a297b0,1,1,98.74196056044545
0xfa2fdb0debcc19bc31c684a83a70027a164f7986,2,2,98.73171127596976
0xb9f88717b09ae8603d113d6bd6f9fba4ef1c1ecb,2,2,98.71841767128689
0x539fc0d3721cb039b33f844a929847b1737bbb17,2,2,98.70456097043449
0xa856139af24e63cc24d888728cd5eef574601374,2,2,98.63979028454101
0x3e43fd031957fde641243e2412d129ceee6a8871,1,1,98.54024977355843
0xef9ac6348a04ac07c8cfb19fe19827f1c92d7512,5,5,98.39369104366746
0x2cc61da33bc68e541ed9e4bce07ad3fd3d37ff60,2,2,98.35668598147063
0x65b36082b34daeeed8a5245dea4d5de663812cc4,1,1,98.3131340363876
0xec2ee5bf216f4aa721914b23ec14eef20844fb54,2,2,98.3123248915337
0x7fbaa8ed1a5f8be20e4f3c15277fe8818f7c6e65,1,1,98.30030040540045
0x5caf8b18d2a77ea290670eb79601df6786e60005,2,2,98.29428062162717
0x7f00542812eaf39a815d756fe9b40af37a198183,1,1,98.12627995819977
0x955a4190d07c890129ba007b9ca2a5a661c331aa,1,1,98.02318723994748
0x278ac4bc6ae2dee65ca5531e1700569c8d645f2b,1,1,97.9900843213795
0x8debdc55ae250b4334f96dfdfe04e76652658c7a,1,1,97.58117999804023
0x8b17b70753d14b441e54355a1744b7f5286cefcd,3,3,97.5770290410756
0xb72a4b6ec9caeb96548a27cc3ffc6747e650c885,1,1,97.57651662445403
0x7ea95d7e6b72edc6621f200fd523426afc866b59,2,2,97.42116719898789
0xefd5061bbe13d853578d3347f0b9fc728c507534,2,2,97.41930846837442
0x87b01a1935cdd35588a2aff22ecba1a9ce7cebd2,2,2,97.36410919527648
0x81ef0c70fa76c8e7563cb26ee34a2e7f2a77c410,2,2,97.3336213811847
0xf8b3c39e348d9000e6f63b94d04304b9d66ef335,2,2,97.25716247321171
0x7bf8cd534d9d5013d32db8a36de630a4534a592d,3,3,97.04972606795224
0xd53d42d46775e26302ed52c280f145cc641f2dd1,1,1,96.98107880173986
0xbcfda8def564482068160a7b11981774c16c7735,1,1,96.90382692569948
0xbf9fa8a6ff6e20d6436a96149c28cfbf5545f73d,1,1,96.79212000000001
0xc5085190c75ab395d97a9c4637212887f9965ff1,1,1,96.57113937176834
0x70c0f6344bfd4fc8aafdd4a904f6c5880bf4acd1,1,1,96.0956508852169
0xa9e7de1facf211e1bc45596bb35be115c8148682,2,2,96.06416792323618
0xdbb69ea87507525fffbd1c4f1ad6f7d30a9a402e,1,1,95.9164411474497
0xb25194bec3517aad45e57fa190c799ce2bb611a4,2,2,95.87385478070857
0xd827c5ec50d07b9349d3ff98dd6acbc7a6394652,1,1,95.77344642248711
0x720f91ee249b84fb66a82d40736dcdaadc87bb36,1,1,95.5608163818163
0x206cbfd93f527678074acf10579a3e53c22a19ed,1,1,95.54858684952
0xa6d7ac896fbaab644abd84cd127cdfec95ed0d77,3,3,95.24985513642639
0x8a3ae63ff2781da29be0a75688da3959301320a0,1,1,95.23725143044301
0x53913eff83abb92e9677fd2060aff9cf8033bdd4,1,1,95.19801713222814
0xe31dbc4e38b6099b03ca617206d16b446f657901,3,3,95.169355346287
0xb5fa7ae2c43e7c9a6b393106eec89e60b225a858,1,1,94.87216775640637
0xb99709f6a4e0b10bd776cc15e08ba09d78375a68,1,1,94.82100496755464
0xdc6e8df5d9a3320b20e2f1a012ea2dc69938405f,1,1,94.79669668583064
0x9acb45b0bfb5daba2a94ab2d1942c1979d9155d6,1,1,94.5123457005005
0x07d04aaad8108ca86e0f1c792bf165f63a5fedde,1,1,94.49552115185688
0xbd512a7f127aa3fb60e8775ebae6bbc36a56fc1a,2,2,94.40035513335692
0x48a451b9ae34cbcf70b2f2c40cf1a81679588098,1,1,94.25015423381699
0x0619062b988576fe2d39b33ff23fb1a0330c0ac7,1,1,94.24488808926355
0x8206ad6034706d90172774e041212c3fbe2c2c11,1,1,94.06079261253723
0xe68ad813be8200e54dd7f232df343a3f8049ce68,1,1,93.95831088094154
0x284b0d8f4a6f5b43a20caed86bcb82ab033e06e1,1,1,93.8746091190772
0x8307e10aafea219113f0303b2272f4470f947227,2,2,93.7825860299621
0xefb3b8314eafff38f5984bd7d4cfe89d38678a3b,1,1,93.74924914393814
0xe0ab1c8db8f64eab9a6593eba2a1f84a7dc8f776,4,4,93.59119856218199
0xd2006a157bec633440fa7c3d4ed63b742c7ea243,1,1,93.5457030226031
0xd23c085f740bf3a9acc8bb3d986de5221ac17281,1,1,93.42501573607346
0x2f905b03a3b78fe636218c591f14a30ae21eee60,6,6,93.37419979958568
0x1afb66aa487baa4743b4eb82a95e6e1aa9246a32,3,3,93.34049006539102
0x1a207d9b40581e0f8b50f95e3cc0e2142b60773f,1,1,93.256906330868
0x7084e4c78fd92fc2e5e7344c9776191c7ba5d46a,1,1,93.19665863054286
0x82d23f844923e1680e1519af6ef158fd324206c8,1,1,93.16148405862117
0x2168477c2aa764e1d8f13aa70a878c95a05f03ea,1,1,92.99127806191945
0x02e3429d39c5d63d2cbb2b381b4c85bfd31f8b3f,1,1,92.90926744244885
0x6577f37b3e1257a0823ccc8199c5ef3d7971f719,1,1,92.8161689879113
0x7d19373dddc10abe3085ae5c8361dd0ec0d15e5a,1,1,92.50705647059695
0x507c7d56c69bedc528c3aa00b018656d20605663,1,1,92.50089288854916
0xeae72292d9f4e07e628f08aa64afaa9506b4642f,1,1,92.38631251951401
0xbdb05d7472c656f547d0ed0e0725b1affda3af37,4,4,92.36057050048464
0xabcbe30d8cd2815159c3902241e173a1c0011988,1,1,92.26995500032595
0x7f90a11261e428db4507b7142bc6203710b0831d,1,1,92.09654229848576
0xc925b89c4d8b5f77807dfbc11619906e04cb0acb,1,1,92.04879638824897
0x74f99fac96f2bd6c4cbf56bd3b84a6f9a7bdbe27,2,2,92.01285809060269
0x39935c1e356f613f446a1b9f67a28bbe89a02cb5,1,1,91.82673920980818
0x5f7f44c304d016fe8cad589aaadba366528f0ad0,1,1,91.59215217614
0x3647fd5ee6dc40682eeac0a79ddacfa7aa631114,1,1,91.39343262591494
0x39d0ec013b2996015581ffb0277d969bc1b17d70,1,1,91.09138678485678
0xd2b37ade14708bf18904047b1e31f8166d39612b,1,1,91.03394151115063
0xc5003f495a5072a81771ef8aa38c6302f45f0ace,1,1,91.00065019262776
0xcf171123a8f295d890a68f58d038324e4d024b14,1,1,90.9939860596777
0x105757d992c3107e42b93309ea4d15fcf1f0bad6,1,1,90.9898110558552
0xf0a1088219ad372e971e62adec376377ea875ad0,1,1,90.95543996125444
0x4b64f7c6f4aa8b8d9944530d8dbb9d4fd165c4c2,1,1,90.82975508
0x3f03774a94056642cf51c30f007670ea93904146,3,3,90.7747384451478
0xa47caceff117ae0a889b13a920e1e9cd2279bae0,2,2,90.767372449964
0xfa1b8f29d9505d18b22f823b82e7da886dfc8bdf,2,2,90.60429061202888
0xa261a13bc35173e60531cb8cfb7f66cc217beb7b,1,1,90.4885417946567
0x60fa657cec375e8208e23f50c4ec03167f7c6076,5,5,90.460113592854
0x797fd8d287b95077b658c0a6c55f8ec86f64ba42,1,1,90.4443485
0xf00601a421ba11fb8cf8b0bc59cba90c6f82fea3,1,1,90.434509611768
0x084dbb1ac1ff97737b1ef24ecef54062431f4da7,1,1,90.34797263713939
0xcae645be1a8428e886cdbe8762825b8a7d4a740d,1,1,90.14963028362457
0x9b3d00391c4d5cee1253095c5380e326f69fab8d,2,2,90.0980192208478
0xf041dd2f85c8d814ed9ba2acd0b2fb65b4bf9d0d,1,1,90.08929999401155
0x97f5e9c85d888d0cb5c1a90275a5586562bef9fb,1,1,90.08775998385083
0xe14cb8e17e82df18816edb5d66271d315031cf8b,1,1,90.0348737206953
0x96da1ab5b5aa6e3d648fc9e7af606cdb7d86eb7e,2,2,90.00488070117457
0x94f2527f95ba76e477afb4168bfd4727519d8032,1,1,89.84405062556007
0x626b88542495d2e341d285969f8678b99cd91da7,1,1,89.76490198740146
0xeb96642960fa853bbd99cc09d5f755fc830b0587,1,1,89.71757778750535
0xb93823650096d5ce1a6f1331c64b748fe991a01c,1,1,89.65433958881057
0xa81d8d9b053cbf08a48f4d1d38ada28455b894cc,1,1,89.4014441697778
0x3b9aa243ad2a17e65fa92ea91dc2580f3bb99a9e,1,1,89.371022623824
0x930b2c8ff1de619d4d6594da0ba03fdeda09a672,3,3,89.06775644457865
0x3fdfd009c028893d458247c1346078c6bb321a90,1,1,89.02923230938957
0x04dd76803f247b611d4f470fc6cd206a9d02f869,5,5,88.937625434393
0x4ed1ae1e0d143acd1c3f96678ae15f1665108356,1,1,88.92771682485481
0x3e78f36357c85d3bde59c92fa67632f03e022eea,1,1,88.75545000000001
0xe75defbe46d28724a62e3a8100206364932e0901,1,1,88.40275003239859
0x61a7c177ddff3c6c3567746456413c987c4d4b1f,1,1,88.34505698662761
0x74c99f3f5331676f6aec2756e1f39b4fc029a83e,1,1,88.08832827087
0x2c01c1f97ebbcef364a1e8ffc9aca0b6fbe8aa3c,1,1,87.93481322448375
0x35b8945012c2560925c395f70f6bf63a209ce985,1,1,87.7776105921524
0xd3ca35355106cb8bc5fd7c534275509673319d83,4,4,87.4847309974056
0x3bfe8ee13720208e4d1be183dbebfd3d6cf52ac1,2,2,87.45126666688215
0x2aa35c5df463ed06b633b7e26124f85fdb82fda4,1,1,87.39396743381891
0xfd58eade18b473cefe6d6ea9438ae0e31e22c2b3,10,10,87.3452478934054
0xa5c98fcae1f33963ea61468eec995a9ee1b6b8af,9,9,87.3358405344944
0xdeaa392e975be8f5adeb8f5a8b5c8732da592625,2,2,87.27154961293382
0xe506a80a2d730bb73ddd62bec85f3ae3acc1402f,1,1,87.269246690905
0xd8b92c0005a00d6be42d25ce7312f7979b1ebe23,1,1,87.25340666394865
0x764510ab1d39cf300e7abe8f5b8977d18f290628,1,1,87.23797886317983
0x3dc0c5867e67dfbd9707be5c96d84418723d3b33,1,1,87.21718330963407
0x295470b35a09ab99985e97be02ce4c237670b765,1,1,87.1398275336073
0x643d48b8a27a0a60394331fa28b8765df16a6856,1,1,87.03575182508285
0x65f86c4f39225572f4032756330c58fb71f0393c,3,3,86.86077347455779
0xf3ce20e10057aedfc9080af537ceec53fb97b21b,1,1,86.7294015008
0x4f9e0fdca9c056ed0dc823f08e569ed316e50fe3,7,7,86.33120175179934
0xe1cf4fed090a8ecabd26a6bdee1492fdbaca39e6,1,1,86.13971352074326
0x277a8a6d8eaae4961b85fea99216aa107006c435,1,1,86.10732174306953
0x68029b52641419bbf45775c57cc104165e998a41,2,2,86.09776188742532
0x9366a09f26d41e6c2cc3c5e98e0f82330380f0ab,1,1,86.0802760545707
0xec5055067d60292ab2c514a1090bc8e014e4abaa,1,1,86.0591040935413
0xbb08de32d9f50b455600958d505c2f609807fa3c,2,2,85.96481167020863
0xd59c7ee3bd7f9acf17bfa5bad059ae2ec4eee8f6,2,2,85.96046075091371
0x81207bebcb0f230429f3b54afc5f60f6a547c25a,2,2,85.94317287542074
0xbf6d8e2c3913640bc688c8d4b6d38b3033e3c482,2,2,85.88121626610473
0x99730718902626ed2ccf7a340473d66cbf9c249f,1,1,85.86443169096636
0x9e0ec054e4f360f4aa1de3adb110fd61e31594cc,1,1,85.83791907207502
0x876a5ec69f78712e22298610bf0ba47cbf55b5c7,12,6,85.82313663965334
0x489cd5d19f14db0cee3e27571e4d65b0fd3b2fd5,2,2,85.72136897453701
0x96258bb42779bf300cf69c9b5bd2ba5245cb4bc4,1,1,85.67709132718801
0xada3b8781dd4137371c4b8d1da7e262e590346a1,1,1,85.62772388307387
0x06909fae7748d015083a472b1ecaef1203c19bde,2,2,85.623877573686
0x91da29105a15204cf81b7b541878622ce8166f93,1,1,85.33789334343726
0x2a6daba591a13255d00d362ae37356bc8b2fe27c,1,1,85.11887128534616
0xb484225007668cc41f57fa28bd2a7b92d7abeec4,2,2,84.9173774620249
0x96cf1ee7cda6d9297f193be22d350e59dd9d8111,1,1,84.81911835005288
0xee5bdf5f495e69d81b0b9bab173d661f057c294e,1,1,84.81239926087655
0x6acb4250ff8c65f0ba95b3001b920370740be940,1,1,84.72064999436843
0xdd005650ac6805457f4fa6ee1816813ce815e914,1,1,84.64705445482001
0x94082dc4313d9eea8b82c83a7a7c8f71c698df1c,1,1,84.60979534973045
0x01edd10dfb20373b226830d66ff8830b7cdb4b5b,1,1,84.56553727575401
0x034a5e97ba4c378236acfe69379aea126a8ebbc8,1,1,84.52966456087869
0x307327c78e9e3355360dabf65b2ff876dd749966,1,1,84.37210746110046
0x6143e64eab73441481c91ce5ec64459296d1a204,1,1,84.347146891584
0x85882211019e60fc0f220a21e343c097e74ed5b2,1,1,84.00334848528341
0xade2ace3a4e1dfb56b5cbd5ceced0f20bd1fd604,1,1,83.93506980315048
0x123fca7e8272a8e9c3bb7113c259abc4901e792b,1,1,83.82742002691542
0x2f9de1b1466a0685bbe716e5a2b259007beccd67,4,4,83.57238277444102
0xf36c9fc3c2abe4132019444aff914fc8dc9785a9,4,4,83.54050996499716
0xb65c3fa11ecf234d5c09e1d41d3acc7ff6f0ff76,3,3,83.534813756567
0x21c5918ccb42d20a2368bdca8feda0399ebfd2f6,1,1,83.51706053880001
0xed7c79b80c1269d65c038e5dfe462681cdd4165f,1,1,83.48170599866309
0xcf3ac4497e40a4552c141715cf9c58c3621739ef,3,3,83.4492823350198
0x2007815bd299786a117dda62566d6dbaa416926c,3,3,83.3089983981086
0xe7fce6c57fedce45f5d4434111109965df2df54e,1,1,83.2643296988154
0x5aac0fa2c72b2d425538589495b199293a4aad1c,1,1,83.2116
0x8bbf016422f529b529a87321db431951170c79e4,1,1,82.89484568127735
0xc1b24a9ecf68c14ffe65263b1591c29dd341d09d,1,1,82.86346276059533
0xf86a418d0cbcb95a1286422b29aae22c7b7280e9,1,1,82.80624783218865
0x432d26bbb46e1672ccd15e756e4fcdb42f22187d,1,1,82.76662071664245
0x927a4aae0c92cdd84b3bb6a2034a299eccb27f7f,1,1,82.660142759675
0x548e802684dfac2b5c98a056337a646aad9ba5a0,1,1,82.56379999631075
0x4d4b79bd92588205c77a34a19a7ef4e8153814ee,1,1,82.5487104064984
0x8301a8a2e8d3152140b068782223b67a81971367,1,1,82.53315405653363
0x641ed0ec245c0e2d62ef5433fa821303005550e4,3,3,82.49687488027101
0x28af190df554e0f106898127d2362487c128fa48,1,1,82.48469999999999
0x6b9b22cd73f74fa5a55bf8c90ccbe1fccc277b48,3,3,82.37059771191873
0x8dd7bbb8b8533e5a364cb16abbe53368c375fd6f,1,1,82.21864931201942
0xf681101334c6bccd7bd007224c7f7b65a5861a85,1,1,82.0919113435537
0xfc0dd985f6de9c2322ebd97c3422b0857c4d78c7,1,1,82.0028963577701
0xe6352c2db43d45ae4c0a966f78102fd7e6f19efa,1,1,81.96442270800924
0x0e0092090e23c560fa2465a3f45ca5d11673c023,1,1,81.95581366238629
0xc716b1253853ce051514091b7ab1e706405fd231,4,4,81.83818023327377
0x557520519449baa1e2d4d4ad4ca0a23dc3fd6ec1,1,1,81.76354495001
0xe9373fcfa6e06dc6019016cd96b2d2d131042868,9,9,81.708845349018
0x9e79ccaacaaa5dbb6714eea8fdfd6496c9618f40,1,1,81.61280598099361
0x766c1134369a1c3203cf6f9e7440e57641d22621,3,3,81.49598210267159
0xb23256f709c9c1152e038bc5e4fc19fe40ee48de,1,1,81.47809999635926
0x0a6773c78f7b75748574b05912a794b739f360e1,1,1,81.46685493272136
0x75435392528dabfdf8cb03898eab22d8924579fb,2,2,81.36777821475147
0xb8f917f771669bba748f3c6c19c787b9f343479e,1,1,81.30368041025122
0x5cfed1185201150e21feccd14fd74a9043708b7b,1,1,81.16092588682714
0x6171d377706a38276b4a5a140445cbdbe083058e,1,1,80.97274010595005
0xe854bd8dcb8a757d6f51f5a2f400482960f6ba46,1,1,80.80620178656464
0x439224753ce005ee609267dbd5df8db5a8487c6d,1,1,80.38610083901152
0x83c8c1cb9bcc072d0736dc57992448257b85ebc9,2,2,80.30457884038603
0x8cd7dadc8e11c8706763e0de7332f5ea91e04e35,1,1,80.27166491256392
0x764cf42667d23b01760767955854c66a84c0e1f4,1,1,80.226031101391
0x8f2a37675567b73b14eeddd94dfd073ae3fe748b,2,2,80.22147956622658
0x3125bbd002deed80f7680fe29e91e4d9ccd76b74,7,7,80.1793165462008
0x62f20aff621344d162a00f23631b87fc556df58b,1,1,80.15075996585705
0xfe97b23c427f3483820aff4ea0dbd082c5bce494,1,1,80.14485425541251
0xbdca6bf49082a43d4650606fbfe3cd4d57f6a904,3,3,80.13066807164364
0xbbdf8c6f272a65fe0294ef775b463b43327190d9,3,3,79.98752384596604
0xfee81f665cea0a25a69159212f627d4139f4d01b,3,3,79.98170846167193
0x975b2383190bbe232918bbc0df75dfe884c3b370,1,1,79.71098672857855
0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,1,1,79.71029485016571
0x9d964ca5d5ec302d4dc56c5ac79f95b514546037,1,1,79.67153202200991
0xafefd2124eefb2eb634d3790d7ce0133c9732186,2,2,79.63847288557642
0xff933c57e8678132b9614e43d76afece0d2e0286,1,1,79.61654357138818
0xbaee727f5bf6c8b52b300c522eb8896081d077b5,1,1,79.59518292334607
0xb743f4654e41153193dff2dea44e281a4005b4c9,1,1,79.51415247436512
0xaebfcaefbe434e86d8e861f2353b70ace74928fe,1,1,79.5001954172227
0x87fe2e849845b99d15e81d3acab1d53a40c587e5,3,3,79.49606201131802
0xa957d394a656742b0ebe3e37f179de73018f6fa0,2,2,79.45597295006365
0x6e0ee66d5beb4ab986635f39ab49a142d031bc01,1,1,79.3919625947085
0xd615509464b0b55da297a6bcc86f306ae7d537fc,1,1,79.338335898512
0x9c04560df8dff626555317ccc2c336b9c24fda41,1,1,79.32389860663064
0xfeb6a9de89465da662ff16f85b5342b73bd0b455,3,3,79.319997488463
0x909b826d2a4b045cd9a08fa3e70271e8d96cc103,1,1,79.20954472745616
0x8103be1668d6d428445c732c5d57b4de14386674,1,1,78.80960584034293
0x22a890fc10a8874298c91e4613fab3ed1a7ca736,1,1,78.65402450246401
0xdf40dcf0f805552cf33d8561d48bfba1ffe542f9,1,1,78.59281810453335
0x7bfd59ad454eb6705d4976159072e008940966d7,1,1,78.55923407897798
0x2a6c340bcbb0a79d3deecd3bc5cbc2605ea9259f,2,2,78.5590091560723
0x60f0fc3d6a7dc3805813405c919efe33d72bf0d3,1,1,78.28292278440847
0x31e8227e0f771c4f21da5b2b56cde6bfd62bd338,1,1,78.21924181859005
0xcac301397564f1c9c990a2c911877c707528d40c,3,3,78.191548647442
0xcc761fe112bb1baba86104becc3251a108bc4ad6,1,1,78.18458054418302
0x9e4c98a6e67f2ad1ea41e37536e86a22bb445b4a,2,2,78.17719946329245
0x271aa3ceea42781b41f075dcacd9a9b3a2ef27f8,1,1,78.15729061886962
0xc295fb99814aee1a29a425734fcd131e8a9b687e,4,4,78.12168534727545
0x04625d9d26890c233236f808a21c3065b0aa419d,1,1,78.03487996675838
0xa92d2e98fcc91585c5ecee548451da261e5314da,1,1,77.81940223066
0x69a51d7da3fefeba7694a61801daaf038186391e,1,1,77.64487089251803
0x675265c124a3fc897db70c1b03a8a8b867098e44,1,1,77.60403699014672
0xf30f1c2bdc4bb4d266c410393b29e6a61c240407,3,3,77.55341650743601
0x73997e6b386e6808644c4696cf9df8e4ff502eaf,1,1,77.48383768264362
0x20c30dae3432cc4669eab83185d40c59990eb664,3,3,77.45275893339999
0x8652f2dab70c72230720a8086c0a765305af3a54,1,1,77.1720860354603
0x4a80683e4dad35581f3c528851b647c77191bf78,1,1,76.90223771294129
0x76a34157ee00af2f3c3a17f98da65d459d694c4d,21,21,76.69692727384002
0xf96af3581ff5cf2d007eafddb72557869367d273,2,2,76.60590460914162
0x66f473b96f0ae6e1cafe0113c1353ba43e381eda,4,4,76.51723885208087
0x966e205b7a6bec28b60b8f0aec7f40af497a44cb,3,3,76.5028382301771
0x598499d34d53a974ee125763e837aea490b67c13,3,3,76.26734282686795
0x0000006c99ed26484b0751d2d84096629a8e1ba0,1,1,76.11400190366821
0xba78da1f178252ad04697c7a0317c515bc38aff1,1,1,75.85496369248987
0xd01459f1950c20261a7ea7469fcd176b4cac896a,1,1,75.82571113327741
0xd4dc9ec6d991fd653c93926c010354aae937096b,1,1,75.804780629936
0x01bd1d1f933692dfc64d1d64cc3ed1c24887edaa,1,1,75.79293751929652
0xbcdb9c58973b3d9b6b02282524dfc8ce63619696,1,1,75.67681331223349
0x7092a5d8ed974a6f4bd31850b9324041861b8e0a,1,1,75.57964749249523
0x23057d6b47921a9e255ff7fc7f10bd1afa7c450e,1,1,75.57806315081054
0xb8b84ce0cade916988bd129eafd7934ade5fa6a9,1,1,75.53440083421962
0x298b7c5e0770d151e4c5cf6cca4dae3a3ffc8e27,2,2,75.47849766873401
0xb2131206ec4c20714bb4e4f7085bc4aa6e3fa248,1,1,75.47083160435578
0x8c8f418a982414181d84e4603f6dd33d09c6ebc2,1,1,75.44981934678441
0x1e3869a496c2e594e530a219c6e4dd0f5d7f7e68,1,1,75.34313873408584
0x598d960eeee655b57c1c5c60f516cde001dc09f8,3,3,75.26449446464717
0x7b2880235a28742258c7b08f02536b212a7faf2b,1,1,75.17375996797718
0x53ae7aae3c60989a1430d3d165bf3d52cb2a23d8,1,1,75.13870011068585
0xf763ed658bb33a99720177e3611e081c6c23a3b3,1,1,75.09621163142727
0xf4eaf7df425eaa35397571cbcc431982f498409c,3,3,75.007785607918
0x91b70d2bbb991e45febdbd960736ba8db26e9254,4,4,74.97762297727115
0xfb2f545a9ad62f38fe600e24f75ecd790d30a7ba,1,1,74.9389763528352
0x8e5dba19d115489f401a2e305fa068547af2c72e,1,1,74.93194626261284
0xe57280bf5fe314a99f4dac36d700ec901c069059,5,5,74.81074125476454
0xf94509bbc4d87ec33a7e16ca1a182614d961be5b,1,1,74.78808991477268
0xee6d78755e06c31ae7a5ea2b29b35c073dfc00a9,1,1,74.78552481254809
0x8f727365ace2cf9f5b98fb5c7ccfa6819192ade3,2,2,74.66432575123171
0x83ff2370a6bb5b454a62ecf58848a7fcae313f06,1,1,74.44117511094575
0x90b499212878bb4ffd28bd0f6793f9196c56871d,6,6,73.9879121437703
0x09dbd3cd6779e650ae2ae3823af5662f57f9d358,1,1,73.98494722598511
0x293257b771a43da650fcba80bc83249ada198449,1,1,73.93027657806
0xcb9b6a6c0e95fc96c0c9d42784e73c567e03ed46,1,1,73.78828428717
0x506ef5a525953b4ecd51a918e6cb99f83884b6cf,1,1,73.77083948507172
0x5b8fb733f1a427e68533db48b7210d1548ee1dcd,1,1,73.69031761971029
0xbd7da348408f115c72c599af201c33ca3caef083,1,1,73.67058102282974
0xd8b04b3f0649afc10ac5fa1c260f1199c26ae63f,2,2,73.61048411166084
0x2a539fddbc229f946760f8a9021eabf33592ac5a,4,4,73.57902344350056
0xbee04dcc3c1ab35ced97784ec7bf1f3fb1c3f53f,1,1,73.49894457584375
0xf381e19ff94d0950eb6e6ab3ca376281ed906474,1,1,73.20214491426627
0x9bf9d88b17ab660b6b15fdedae00771f2dd608ea,1,1,73.00746993907967
0x3fc47be8264e473dd2b3e80d144f9efffc18f438,1,1,72.941825443656
0x7c92062b18ffe1abd05a055faac655bba38cec84,1,1,72.92741514850151
0x43a540c6a4316bdd37b6f57383b7c4ba55497ecc,1,1,72.8026497208539
0xd316a812e5dc6c3469c38b69c7964a3e90074c35,1,1,72.78790464402016
0xc293a335a504eda741ed685d7391dabf6db9b849,1,1,72.766866765514
0xd6366e26e22b32afd98e3d7eb8aaedfa559f953f,2,2,72.75836667394816
0x41dc77aa3329e51665160e16f090ed2b203f2f63,1,1,72.7252811473928
0x1340cf66e742228d1787ed1e7a86906fb82199b5,2,2,72.70759546161518
0xe408fc0252282b4c77e579aab13849e724cabb7c,1,1,72.59844563449494
0x5d5e0d3d1417afea7830a36d9198445df6a368ae,2,2,72.5956647240887
0x56440b3323f07c6b4c6be8468618cda10a68ea42,1,1,72.45602869014215
0x7f438878071228319bd321b170ee16fc92fd6d12,1,1,72.44713280042362
0xde811bcdd6d48860a35360652770b03cf45964ab,2,2,72.30171681911645
0xbe5b92e9c3979128fe0ad941d944e72b4ba5a986,2,2,72.28994769449599
0x7f0ad87b99ba16e6e651120c2e230cf6928c3d15,1,1,72.2494213259
0xee80d462121ccd7afe47d18b0c3e4937c4040c90,3,3,72.19689535204876
0xdab040a387cb425357392a6693730e34a289770c,1,1,72.11958646677361
0x6e08177a0b7ab644732df3e459a85361129896d4,1,1,71.93670309559815
0x3150b450f8325ac4afbfa52f33ecf00232f1294e,1,1,71.88072691783
0x5121257494422f8f655f916cde128fa1422a52b9,2,2,71.83581636827175
0xe061b362aa157a5037b225570cff9ebf1d657929,1,1,71.65344571396466
0x8832734f35612b16edbf90562b241f3738656a71,1,1,71.5542104379799
0x5e8eba1a5bcd0c592680a399140008dbc20cd40a,1,1,71.46772271851013
0xa39a048801ead208cba7de2540fad15ce30923b7,1,1,71.24524749704558
0xb57a47a52f82224d4a108f0fda2be0bd55986d8e,1,1,71.24147370364301
0x36cd3e5c4614f5d1b52a3ff9de3b6f9236945c08,3,3,71.21955311877
0xc000843880bc3ba056506befaa00ad1a7b996d02,1,1,71.18594997631094
0xe6868baa5a0421c489f8bef0ed6a2156ec2fb816,2,2,71.06481676912637
0x9b96128a3f770faf7a882af4b0156e6976fed3d0,4,4,70.93763954666035
0x6b9750e3679538f52dca0e90a1392ab8c1a38fbe,1,1,70.91175698186535
0x88b12f105007c316715f9ff922e625e79126678c,1,1,70.88647999999999
0xee83f6873b1d387fccde7b1d680ff6a7281e8179,1,1,70.84674049530271
